Wavelength (Angstroms), Normalized intensity, Element
5871.984, 9866, 
5871.986, 9865, 
5871.988, 9865, 
5871.99, 9865, 
5871.992, 9864, 
5871.994, 9864, 
5871.996, 9864, 
5871.998, 9863, 
5872.0, 9863, 
5872.002, 9863, 
5872.004, 9863, 
5872.006, 9863, 
5872.008, 9863, 
5872.01, 9863, 
5872.012, 9863, 
5872.014, 9863, 
5872.016, 9864, 
5872.018, 9864, 
5872.02, 9864, 
5872.022, 9865, 
5872.024, 9866, 
5872.026, 9867, 
5872.028, 9868, 
5872.03, 9869, 
5872.032, 9870, 
5872.034, 9872, 
5872.036, 9872, 
5872.038, 9873, 
5872.04, 9875, 
5872.042, 9876, 
5872.044, 9877, 
5872.046, 9878, 
5872.048, 9879, 
5872.05, 9880, 
5872.052, 9881, 
5872.054, 9881, 
5872.056, 9882, 
5872.058, 9883, 
5872.06, 9884, 
5872.062, 9883, 
5872.064, 9883, 
5872.066, 9884, 
5872.068, 9884, 
5872.07, 9884, 
5872.072, 9884, 
5872.074, 9884, 
5872.076, 9884, 
5872.078, 9884, 
5872.08, 9884, 
5872.082, 9884, 
5872.084, 9885, 
5872.086, 9885, 
5872.088, 9886, 
5872.09, 9886, 
5872.092, 9886, 
5872.094, 9887, 
5872.096, 9888, 
5872.098, 9888, 
5872.1, 9888, 
5872.102, 9889, 
5872.104, 9890, 
5872.106, 9890, 
5872.108, 9891, 
5872.11, 9891, 
5872.112, 9891, 
5872.114, 9891, 
5872.116, 9892, 
5872.118, 9892, 
5872.12, 9892, 
5872.122, 9892, 
5872.124, 9892, 
5872.126, 9891, 
5872.128, 9891, 
5872.13, 9891, 
5872.132, 9890, 
5872.134, 9890, 
5872.136, 9890, 
5872.138, 9889, 
5872.14, 9888, 
5872.142, 9888, 
5872.144, 9888, 
5872.146, 9887, 
5872.148, 9887, 
5872.15, 9887, 
5872.152, 9886, 
5872.154, 9886, 
5872.156, 9886, 
5872.158, 9885, 
5872.16, 9885, 
5872.162, 9885, 
5872.164, 9885, 
5872.166, 9884, 
5872.168, 9884, 
5872.17, 9884, 
5872.172, 9883, 
5872.174, 9883, 
5872.176, 9883, 
5872.178, 9882, 
5872.18, 9882, 
5872.182, 9882, 
5872.184, 9881, 
5872.186, 9880, 
5872.188, 9880, 
5872.19, 9879, 
5872.192, 9879, 
5872.194, 9879, 
5872.196, 9878, 
5872.198, 9877, 
5872.2, 9877, 
5872.202, 9876, 
5872.204, 9875, 
5872.206, 9875, 
5872.208, 9874, 
5872.21, 9873, 
5872.212, 9871, 
5872.214, 9871, 
5872.216, 9870, 
5872.218, 9869, 
5872.22, 9869, 
5872.222, 9868, 
5872.224, 9867, 
5872.226, 9866, 
5872.228, 9866, 
5872.23, 9866, 
5872.232, 9865, 
5872.234, 9865, 
5872.236, 9864, 
5872.238, 9864, 
5872.24, 9864, 
5872.242, 9865, 
5872.244, 9865, 
5872.246, 9865, 
5872.248, 9865, 
5872.25, 9866, 
5872.252, 9866, 
5872.254, 9866, 
5872.256, 9867, 
5872.258, 9867, 
5872.26, 9868, 
5872.262, 9868, 
5872.264, 9868, 
5872.266, 9869, 
5872.268, 9870, 
5872.27, 9870, 
5872.272, 9871, 
5872.274, 9872, 
5872.276, 9873, 
5872.278, 9873, 
5872.28, 9874, 
5872.282, 9875, 
5872.284, 9875, 
5872.286, 9875, 
5872.288, 9876, 
5872.29, 9877, 
5872.292, 9877, 
5872.294, 9877, 
5872.296, 9878, 
5872.298, 9878, 
5872.3, 9878, 
5872.302, 9878, 
5872.304, 9879, 
5872.306, 9879, 
5872.308, 9879, 
5872.31, 9878, 
5872.312, 9878, 
5872.314, 9878, 
5872.316, 9879, 
5872.318, 9879, 
5872.32, 9880, 
5872.322, 9880, 
5872.324, 9880, 
5872.326, 9881, 
5872.328, 9882, 
5872.33, 9882, 
5872.332, 9883, 
5872.334, 9884, 
5872.336, 9885, 
5872.338, 9885, 
5872.34, 9886, 
5872.342, 9887, 
5872.344, 9888, 
5872.346, 9888, 
5872.348, 9889, 
5872.35, 9890, 
5872.352, 9891, 
5872.354, 9891, 
5872.356, 9892, 
5872.358, 9893, 
5872.36, 9894, 
5872.362, 9894, 
5872.364, 9895, 
5872.366, 9895, 
5872.368, 9895, 
5872.37, 9895, 
5872.372, 9895, 
5872.374, 9895, 
5872.376, 9895, 
5872.378, 9895, 
5872.38, 9894, 
5872.382, 9893, 
5872.384, 9892, 
5872.386, 9892, 
5872.388, 9891, 
5872.39, 9890, 
5872.392, 9888, 
5872.394, 9887, 
5872.396, 9885, 
5872.398, 9884, 
5872.4, 9883, 
5872.402, 9882, 
5872.404, 9881, 
5872.406, 9879, 
5872.408, 9878, 
5872.41, 9876, 
5872.412, 9875, 
5872.414, 9874, 
5872.416, 9873, 
5872.418, 9872, 
5872.42, 9871, 
5872.422, 9870, 
5872.424, 9869, 
5872.426, 9868, 
5872.428, 9867, 
5872.43, 9867, 
5872.432, 9867, 
5872.434, 9865, 
5872.436, 9865, 
5872.438, 9865, 
5872.44, 9864, 
5872.442, 9864, 
5872.444, 9865, 
5872.446, 9865, 
5872.448, 9865, 
5872.45, 9865, 
5872.452, 9865, 
5872.454, 9866, 
5872.456, 9867, 
5872.458, 9868, 
5872.46, 9868, 
5872.462, 9869, 
5872.464, 9870, 
5872.466, 9871, 
5872.468, 9871, 
5872.47, 9872, 
5872.472, 9873, 
5872.474, 9874, 
5872.476, 9875, 
5872.478, 9875, 
5872.48, 9876, 
5872.482, 9877, 
5872.484, 9877, 
5872.486, 9877, 
5872.488, 9877, 
5872.49, 9877, 
5872.492, 9877, 
5872.494, 9877, 
5872.496, 9878, 
5872.498, 9877, 
5872.5, 9877, 
5872.502, 9877, 
5872.504, 9876, 
5872.506, 9876, 
5872.508, 9876, 
5872.51, 9875, 
5872.512, 9875, 
5872.514, 9875, 
5872.516, 9875, 
5872.518, 9875, 
5872.52, 9875, 
5872.522, 9875, 
5872.524, 9875, 
5872.526, 9875, 
5872.528, 9875, 
5872.53, 9876, 
5872.532, 9876, 
5872.534, 9877, 
5872.536, 9879, 
5872.538, 9880, 
5872.54, 9881, 
5872.542, 9883, 
5872.544, 9884, 
5872.546, 9886, 
5872.548, 9888, 
5872.55, 9890, 
5872.552, 9893, 
5872.554, 9894, 
5872.556, 9896, 
5872.558, 9898, 
5872.56, 9900, 
5872.562, 9902, 
5872.564, 9904, 
5872.566, 9905, 
5872.568, 9906, 
5872.57, 9907, 
5872.572, 9908, 
5872.574, 9908, 
5872.576, 9909, 
5872.578, 9909, 
5872.58, 9909, 
5872.582, 9909, 
5872.584, 9909, 
5872.586, 9908, 
5872.588, 9907, 
5872.59, 9906, 
5872.592, 9906, 
5872.594, 9905, 
5872.596, 9904, 
5872.598, 9904, 
5872.6, 9903, 
5872.602, 9902, 
5872.604, 9901, 
5872.606, 9901, 
5872.608, 9900, 
5872.61, 9900, 
5872.612, 9900, 
5872.614, 9899, 
5872.616, 9898, 
5872.618, 9898, 
5872.62, 9898, 
5872.622, 9897, 
5872.624, 9896, 
5872.626, 9896, 
5872.628, 9895, 
5872.63, 9894, 
5872.632, 9894, 
5872.634, 9892, 
5872.636, 9891, 
5872.638, 9890, 
5872.64, 9889, 
5872.642, 9888, 
5872.644, 9887, 
5872.646, 9886, 
5872.648, 9886, 
5872.65, 9884, 
5872.652, 9883, 
5872.654, 9882, 
5872.656, 9882, 
5872.658, 9881, 
5872.66, 9880, 
5872.662, 9879, 
5872.664, 9878, 
5872.666, 9877, 
5872.668, 9876, 
5872.67, 9876, 
5872.672, 9875, 
5872.674, 9874, 
5872.676, 9873, 
5872.678, 9873, 
5872.68, 9871, 
5872.682, 9870, 
5872.684, 9869, 
5872.686, 9868, 
5872.688, 9867, 
5872.69, 9866, 
5872.692, 9865, 
5872.694, 9864, 
5872.696, 9862, 
5872.698, 9861, 
5872.7, 9861, 
5872.702, 9859, 
5872.704, 9858, 
5872.706, 9857, 
5872.708, 9857, 
5872.71, 9856, 
5872.712, 9855, 
5872.714, 9855, 
5872.716, 9854, 
5872.718, 9854, 
5872.72, 9853, 
5872.722, 9853, 
5872.724, 9853, 
5872.726, 9852, 
5872.728, 9852, 
5872.73, 9852, 
5872.732, 9851, 
5872.734, 9851, 
5872.736, 9850, 
5872.738, 9849, 
5872.74, 9848, 
5872.742, 9848, 
5872.744, 9847, 
5872.746, 9845, 
5872.748, 9844, 
5872.75, 9842, 
5872.752, 9841, 
5872.754, 9839, 
5872.756, 9837, 
5872.758, 9836, 
5872.76, 9833, 
5872.762, 9831, 
5872.764, 9829, 
5872.766, 9828, 
5872.768, 9826, 
5872.77, 9824, 
