Wavelength (Angstroms), Normalized intensity, Element
5168.9, 1625, 
5168.902, 1611, 
5168.904, 1603, 
5168.906, 1599, 
5168.908, 1599, 
5168.91, 1602, Fe  b3 
5168.912, 1611, 
5168.914, 1625, 
5168.916, 1642, 
5168.918, 1663, 
5168.92, 1690, 
5168.922, 1721, 
5168.924, 1755, 
5168.926, 1798, 
5168.928, 1849, 
5168.93, 1910, 
5168.932, 1976, 
5168.934, 2047, 
5168.936, 2125, 
5168.938, 2205, 
5168.94, 2289, 
5168.942, 2379, 
5168.944, 2471, 
5168.946, 2563, 
5168.948, 2652, 
5168.95, 2737, 
5168.952, 2813, 
5168.954, 2881, 
5168.956, 2939, 
5168.958, 2991, 
5168.96, 3033, 
5168.962, 3064, 
5168.964, 3083, 
5168.966, 3089, 
5168.968, 3081, 
5168.97, 3066, 
5168.972, 3039, 
5168.974, 2999, 
5168.976, 2950, 
5168.978, 2895, 
5168.98, 2834, 
5168.982, 2770, 
5168.984, 2703, 
5168.986, 2632, 
5168.988, 2556, 
5168.99, 2480, 
5168.992, 2404, 
5168.994, 2330, 
5168.996, 2258, 
5168.998, 2196, 
5169.0, 2195, 
5169.002, 2133, 
5169.004, 2073, 
5169.006, 2019, 
5169.008, 1971, 
5169.01, 1924, 
5169.012, 1884, 
5169.014, 1848, 
5169.016, 1816, 
5169.018, 1785, 
5169.02, 1760, 
5169.022, 1737, 
5169.024, 1715, 
5169.026, 1696, 
5169.028, 1679, 
5169.03, 1666, 
5169.032, 1655, 
5169.034, 1645, 
5169.036, 1637, 
5169.038, 1633, 
5169.04, 1632, 
5169.042, 1632, 
5169.044, 1634, 
5169.046, 1640, 
5169.048, 1647, 
5169.05, 1658, 
5169.052, 1671, 
5169.054, 1685, 
5169.056, 1702, 
5169.058, 1724, 
5169.06, 1747, 
5169.062, 1774, 
5169.064, 1806, 
5169.066, 1840, 
5169.068, 1878, 
5169.07, 1926, 
5169.072, 1978, 
5169.074, 2036, 
5169.076, 2102, 
5169.078, 2174, 
5169.08, 2254, 
5169.082, 2342, 
5169.084, 2436, 
5169.086, 2533, 
5169.088, 2638, 
5169.09, 2754, 
5169.092, 2877, 
5169.094, 3005, 
5169.096, 3140, 
5169.098, 3278, 
5169.1, 3421, 
5169.102, 3559, 
5169.104, 3698, 
5169.106, 3839, 
5169.108, 3981, 
5169.11, 4123, 
5169.112, 4267, 
5169.114, 4406, 
5169.116, 4540, 
5169.118, 4670, 
5169.12, 4798, 
5169.122, 4921, 
5169.124, 5040, 
5169.126, 5159, 
5169.128, 5273, 
5169.13, 5382, 
5169.132, 5486, 
5169.134, 5584, 
5169.136, 5679, 
5169.138, 5769, 
5169.14, 5859, 
5169.142, 5946, 
5169.144, 6032, 
5169.146, 6115, 
5169.148, 6196, 
5169.15, 6274, 
5169.152, 6350, 
5169.154, 6425, 
5169.156, 6494, 
5169.158, 6561, 
5169.16, 6626, 
5169.162, 6691, 
5169.164, 6755, 
5169.166, 6817, 
5169.168, 6876, 
5169.17, 6931, 
5169.172, 6985, 
5169.174, 7037, 
5169.176, 7092, 
5169.178, 7146, 
5169.18, 7199, 
5169.182, 7248, 
5169.184, 7293, 
5169.186, 7337, 
5169.188, 7381, 
5169.19, 7424, 
5169.192, 7468, 
5169.194, 7513, 
5169.196, 7555, 
5169.198, 7594, 
5169.2, 7631, 
5169.202, 7666, 
5169.204, 7699, 
5169.206, 7731, 
5169.208, 7763, 
5169.21, 7794, 
5169.212, 7824, 
5169.214, 7852, 
5169.216, 7880, 
5169.218, 7904, 
5169.22, 7926, 
5169.222, 7946, 
5169.224, 7965, 
5169.226, 7982, 
5169.228, 7997, 
5169.23, 8010, 
5169.232, 8023, 
5169.234, 8034, 
5169.236, 8046, 
5169.238, 8053, 
5169.24, 8055, 
5169.242, 8054, 
5169.244, 8050, 
5169.246, 8042, 
5169.248, 8029, 
5169.25, 8014, 
5169.252, 7999, 
5169.254, 7981, 
5169.256, 7961, 
5169.258, 7938, 
5169.26, 7909, 
5169.262, 7878, 
5169.264, 7842, 
5169.266, 7805, 
5169.268, 7767, 
5169.27, 7726, 
5169.272, 7688, 
5169.274, 7650, 
5169.276, 7613, 
5169.278, 7573, 
5169.28, 7535, 
5169.282, 7499, 
5169.284, 7468, 
5169.286, 7442, 
5169.288, 7422, 
5169.29, 7404, 
5169.292, 7390, 
5169.294, 7380, 
5169.296, 7377, 
5169.298, 7379, 
5169.3, 7386, 
5169.302, 7399, 
5169.304, 7419, 
5169.306, 7447, 
5169.308, 7484, 
5169.31, 7525, 
5169.312, 7569, 
5169.314, 7618, 
5169.316, 7670, 
5169.318, 7726, 
5169.32, 7787, 
5169.322, 7850, 
5169.324, 7913, 
5169.326, 7973, 
5169.328, 8032, 
5169.33, 8090, 
5169.332, 8149, 
5169.334, 8208, 
5169.336, 8268, 
5169.338, 8324, 
5169.34, 8378, 
5169.342, 8429, 
5169.344, 8476, 
5169.346, 8520, 
5169.348, 8562, 
5169.35, 8599, 
5169.352, 8635, 
5169.354, 8669, 
5169.356, 8701, 
5169.358, 8731, 
5169.36, 8759, 
5169.362, 8787, 
5169.364, 8813, 
5169.366, 8837, 
5169.368, 8860, 
5169.37, 8881, 
5169.372, 8901, 
5169.374, 8921, 
5169.376, 8938, 
5169.378, 8954, 
5169.38, 8970, 
5169.382, 8985, 
5169.384, 8998, 
5169.386, 9011, 
5169.388, 9022, 
5169.39, 9031, 
5169.392, 9040, 
5169.394, 9048, 
5169.396, 9055, 
5169.398, 9062, 
5169.4, 9068, 
5169.402, 9074, 
5169.404, 9078, 
5169.406, 9082, 
5169.408, 9086, 
5169.41, 9089, 
5169.412, 9092, 
5169.414, 9094, 
5169.416, 9096, 
5169.418, 9097, 
5169.42, 9098, 
5169.422, 9098, 
5169.424, 9097, 
5169.426, 9096, 
5169.428, 9095, 
5169.43, 9093, 
5169.432, 9091, 
5169.434, 9088, 
5169.436, 9082, 
5169.438, 9076, 
5169.44, 9070, 
5169.442, 9064, 
5169.444, 9058, 
5169.446, 9051, 
5169.448, 9045, 
5169.45, 9037, 
5169.452, 9030, 
5169.454, 9022, 
5169.456, 9014, 
5169.458, 9005, 
5169.46, 8999, 
5169.462, 8993, 
5169.464, 8988, 
5169.466, 8983, 
5169.468, 8979, 
5169.47, 8975, 
5169.472, 8970, 
5169.474, 8967, 
5169.476, 8967, 
5169.478, 8967, 
5169.48, 8968, 
5169.482, 8969, 
5169.484, 8971, 
5169.486, 8977, 
5169.488, 8983, 
5169.49, 8991, 
5169.492, 8998, 
5169.494, 9004, 
5169.496, 9012, 
5169.498, 9019, 
5169.5, 9028, 
5169.502, 9039, 
5169.504, 9050, 
5169.506, 9062, 
5169.508, 9074, 
5169.51, 9087, 
5169.512, 9100, 
5169.514, 9113, 
5169.516, 9126, 
5169.518, 9138, 
5169.52, 9150, 
5169.522, 9162, 
5169.524, 9174, 
5169.526, 9185, 
5169.528, 9196, 
5169.53, 9206, 
5169.532, 9215, 
5169.534, 9224, 
5169.536, 9233, 
5169.538, 9242, 
5169.54, 9250, 
5169.542, 9256, 
5169.544, 9264, 
5169.546, 9271, 
5169.548, 9278, 
5169.55, 9284, 
5169.552, 9291, 
5169.554, 9297, 
5169.556, 9302, 
5169.558, 9307, 
5169.56, 9312, 
5169.562, 9317, 
5169.564, 9321, 
5169.566, 9326, 
5169.568, 9330, 
5169.57, 9334, 
5169.572, 9338, 
5169.574, 9342, 
5169.576, 9345, 
5169.578, 9349, 
5169.58, 9353, 
5169.582, 9356, 
5169.584, 9358, 
5169.586, 9362, 
5169.588, 9365, 
5169.59, 9368, 
5169.592, 9371, 
5169.594, 9374, 
5169.596, 9376, 
5169.598, 9379, 
5169.6, 9381, 
5169.602, 9383, 
5169.604, 9385, 
5169.606, 9387, 
5169.608, 9388, 
5169.61, 9391, 
5169.612, 9393, 
5169.614, 9395, 
5169.616, 9396, 
5169.618, 9398, 
5169.62, 9400, 
5169.622, 9401, 
5169.624, 9403, 
5169.626, 9404, 
5169.628, 9405, 
5169.63, 9406, 
5169.632, 9407, 
5169.634, 9408, 
5169.636, 9409, 
5169.638, 9408, 
5169.64, 9408, 
5169.642, 9408, 
5169.644, 9407, 
5169.646, 9406, 
5169.648, 9405, 
5169.65, 9404, 
5169.652, 9403, 
5169.654, 9402, 
5169.656, 9400, 
5169.658, 9398, 
5169.66, 9397, 
5169.662, 9395, 
5169.664, 9394, 
5169.666, 9392, 
5169.668, 9390, 
5169.67, 9388, 
5169.672, 9386, 
5169.674, 9383, 
5169.676, 9381, 
5169.678, 9379, 
5169.68, 9377, 
5169.682, 9375, 
5169.684, 9373, 
5169.686, 9372, 
5169.688, 9370, 
5169.69, 9369, 
5169.692, 9367, 
5169.694, 9367, 
5169.696, 9367, 
5169.698, 9367, 
5169.7, 9367, 
5169.702, 9368, 
5169.704, 9369, 
5169.706, 9370, 
5169.708, 9372, 
5169.71, 9374, 
5169.712, 9377, 
5169.714, 9381, 
5169.716, 9385, 
5169.718, 9388, 
5169.72, 9392, 
5169.722, 9397, 
5169.724, 9401, 
5169.726, 9405, 
5169.728, 9410, 
5169.73, 9414, 
5169.732, 9418, 
5169.734, 9423, 
5169.736, 9427, 
5169.738, 9432, 
5169.74, 9436, 
5169.742, 9440, 
5169.744, 9443, 
5169.746, 9446, 
5169.748, 9449, 
5169.75, 9453, 
5169.752, 9456, 
5169.754, 9459, 
5169.756, 9462, 
5169.758, 9465, 
5169.76, 9468, 
5169.762, 9471, 
5169.764, 9473, 
5169.766, 9475, 
5169.768, 9477, 
5169.77, 9479, 
5169.772, 9482, 
5169.774, 9483, 
5169.776, 9485, 
5169.778, 9487, 
5169.78, 9488, 
5169.782, 9490, 
5169.784, 9490, 
5169.786, 9491, 
5169.788, 9492, 
5169.79, 9493, 
5169.792, 9494, 
5169.794, 9495, 
5169.796, 9496, 
5169.798, 9497, 
5169.8, 9497, 
5169.802, 9497, 
5169.804, 9498, 
5169.806, 9499, 
5169.808, 9500, 
5169.81, 9501, 
5169.812, 9502, 
5169.814, 9503, 
5169.816, 9503, 
5169.818, 9503, 
5169.82, 9503, 
5169.822, 9504, 
5169.824, 9504, 
5169.826, 9505, 
5169.828, 9504, 
